,question,answer,ground_truth
85,¿Cuál es el régimen de las vacaciones anuales?," Las vacaciones anuales se retribuyen durante un período pactado en convenio colectivo o contrato individual, y nunca serán menores a treinta días naturales. La fecha para su disfrute debe fijarse de acuerdo entre el empresario y el trabajador, con la posibilidad de recurrir a una jurisdicción social en caso de desacuerdo. El calendario de vacaciones se fija en cada empresa y el trabajador es informado dos meses antes del comienzo del disfrute. En ciertos casos, como incapacidades temporales derivadas del embarazo, parto o lactancia natural, o cuando el periodo de suspensión del contrato de trabajo coincide con el calendario de vacaciones, el trabajador tiene derecho a disfrutarlas en una fecha distinta.","1. El periodo de vacaciones anuales retribuidas, no sustituible por compensación económica, será el pactado en convenio colectivo o contrato individual. En ningún caso la duración será inferior a treinta días naturales.

2. El periodo o periodos de su disfrute se fijará de común acuerdo entre el empresario y el trabajador, de conformidad con lo establecido en su caso en los convenios colectivos sobre planificación anual de las vacaciones.

3. El calendario de vacaciones se fijará en cada empresa. El trabajador conocerá las fechas que le correspondan dos meses antes, al menos, del comienzo del disfrute.

En el supuesto de que el periodo de vacaciones coincida con una incapacidad temporal por contingencias distintas a las señaladas en el párrafo anterior que imposibilite al trabajador disfrutarlas, total o parcialmente, durante el año natural a que corresponden, el trabajador podrá hacerlo una vez finalice su incapacidad y siempre que no hayan transcurrido más de dieciocho meses a partir del final del año en que se hayan originado.
"
86,¿Cuál es el régimen de la movilidad funcional?," El régimen de movilidad funcional incluye la regulación del horario y tiempo de trabajo, el sistema de turnos, la planificación anual de vacaciones, la adaptación al ámbito de la empresa del sistema de clasificación profesional de las personas trabajadoras, la adaptación de los aspectos de las modalidades de contratación según ley a convenios de empresa, y medidas para favorecer la conciliación entre la vida laboral, familiar y personal. También incluye otras disposiciones especificadas en los acuerdos y convenios colectivos, así como el régimen de sustitución de trabajadores. La prioridad aplicativa es la misma para estas materias y el contrato de sustitución se celebra para completar una jornada reducida o cubrir temporalmente un puesto de trabajo durante el proceso de selección o promoción.","1. La movilidad funcional en la empresa se efectuará de acuerdo a las titulaciones académicas o profesionales precisas para ejercer la prestación laboral y con respeto a la dignidad del trabajador.

2. La movilidad funcional para la realización de funciones, tanto superiores como inferiores, no correspondientes al grupo profesional solo será posible si existen, además, razones técnicas u organizativas que la justifiquen y por el tiempo imprescindible para su atención. El empresario deberá comunicar su decisión y las razones de esta a los representantes de los trabajadores.

En el caso de encomienda de funciones superiores a las del grupo profesional por un periodo superior a seis meses durante un año u ocho durante dos años, el trabajador podrá reclamar el ascenso, si a ello no obsta lo dispuesto en convenio colectivo o, en todo caso, la cobertura de la vacante correspondiente a las funciones por él realizadas conforme a las reglas en materia de ascensos aplicables en la empresa, sin perjuicio de reclamar la diferencia salarial correspondiente. Estas acciones serán acumulables. 
3. El trabajador tendrá derecho a la retribución correspondiente a las funciones que efectivamente realice, salvo en los casos de encomienda de funciones inferiores, en los que mantendrá la retribución de origen.
4. El cambio de funciones distintas de las pactadas no incluido en los supuestos previstos en este artículo requerirá el acuerdo de las partes o, en su defecto, el sometimiento a las reglas previstas para las modificaciones sustanciales de condiciones de trabajo o a las que a tal fin se hubieran establecido en convenio colectivo.
"
87,¿Cuándo se puede trasladar a un trabajador que no haya sido contratado para prestar sus servicios con centros de trabajo móviles o itinerantes?," La persona trabajadora puede ser trasladada a un centro de trabajo móvil o itinerante siempre y cuando no haya superado la duración máxima establecida en su contrato. Si la empresa quiere contratar a alguien que ya ha estado bajo esta modalidad, debe solicitar información escrita al servicio público de empleo competente sobre el tiempo que la persona ha prestado sus servicios en dicha modalidad. También, la persona trabajadora puede solicitar un certificado de los contratos que haya celebrado para poder acreditar su condición de persona trabajadora fija en la empresa. Si se superan los límites máximos temporales establecidos, el servicio público de empleo emitirá un documento y lo pondrá en conocimiento de la empresa y de la Inspección de Trabajo y Seguridad Social. El contrato formativo no se puede celebrar con trabajadores a tiempo parcial o en forma fija-discontinua si no está constituido por escrito, excepto en los casos en que lo exija una disposición legal.","El traslado de trabajadores que no hayan sido contratados específicamente para prestar sus servicios en empresas con centros de trabajo móviles o itinerantes a un centro de trabajo distinto de la misma empresa que exija cambios de residencia requerirá la existencia de razones económicas, técnicas, organizativas o de producción que lo justifiquen. Se consideraran tales las que estén relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa, así como las contrataciones referidas a la actividad empresarial.

La decisión de traslado deberá ser notificada por el empresario al trabajador, así como a sus representantes legales, con una antelación mínima de treinta días a la fecha de su efectividad.

Notificada la decisión de traslado, el trabajador tendrá derecho a optar entre el traslado, percibiendo una compensación por gastos, o la extinción de su contrato, percibiendo una indemnización de veinte días de salario por año de servicio, prorrateándose por meses los periodos de tiempo inferiores a un año y con un máximo de doce mensualidades. "
88,¿Cuándo podrá acordar modificaciones sustanciales de las condiciones de trabajo la dirección de la empresa?," La dirección de la empresa puede acordar modificaciones sustanciales de las condiciones de trabajo bajo probadas razones económicas, técnicas, organizativas o de producción relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa. Estas modificaciones pueden afectar a las jornada de trabajo, horario y distribución del tiempo de trabajo, régimen de trabajo a turnos, reestructuraciones de plantilla, reducciones de jornada, traslado total o parcial de las instalaciones, procesos de fusión, absorción o modificación del estatus jurídico de la empresa que impliquen cualquier incidencia que pueda afectar al volumen de empleo, planes de formación profesional en la empresa, implementación y revisión de sistemas de organización y control del trabajo, estudios de tiempos, establecimiento de sistemas de primas e incentivos y valoración de puestos de trabajo. Toda la información se debe facilitar al comité de empresa en un momento, de una manera y con un contenido apropiados. Durante el periodo de aplicación del expediente, la empresa puede desafectar y afectar a las personas trabajadoras en función de las alteraciones de las circunstancias señaladas.","La dirección de la empresa podrá acordar modificaciones sustanciales de las condiciones de trabajo cuando existan probadas razones económicas, técnicas, organizativas o de producción. Se considerarán tales las que estén relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa."
89,¿Qué se entiende por modificación sustancial de las condiciones de trabajo?," La modificación sustancial de las condiciones de trabajo incluye cambios significativos en áreas como jornada de trabajo, horario y distribución del tiempo de trabajo, régimen de trabajo a turnos, planificación anual de vacaciones, clasificación profesional, modalidades de contratación, correspondencia y conciliación entre la vida laboral y personal, así como en otros aspectos establecidos por los acuerdos colectivos. Estas modificaciones pueden establecerse si existen razones económicas, técnicas, organizativas o de producción relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa.","a) Jornada de trabajo.

b) Horario y distribución del tiempo de trabajo.

c) Régimen de trabajo a turnos.

d) Sistema de remuneración y cuantía salarial.

e) Sistema de trabajo y rendimiento.

f) Funciones, cuando excedan de los límites que para la movilidad funcional prevé el artículo 39.
"
90,¿Es el empresario que contrata o subcontrata con otros la realización de obras o servicios responsable del pago de las cuotas de la Seguridad Social?," El empresario es responsable del pago de las cuotas de la Seguridad Social cuando realiza contratos con otras empresas. La empresa principal debe informar a sus trabajadores sobre los datos de la empresa contratista o subcontratista, su objetivo y duración, lugar de ejecución, número de personas que serán ocupadas en el centro de trabajo principal y medidas para la coordinación de actividades desde el punto de vista de la prevención de riesgos laborales. La contratista o subcontratista deben informar a la Tesorería General de la Seguridad Social sobre la identidad de la empresa principal. Sin embargo, cuando la actividad contratada se refiere exclusivamente a la construcción o reparación que puede hacer una persona en su vivienda o el propietario no contrata su realización por razón de una actividad empresarial, no habrá responsabilidad del empresario. Además, el empresario está obligado a pagar la misma retribución por trabajo de igual valor a cualquier persona sin discriminación alguna por sexo.","1. Los empresarios que contraten o subcontraten con otros la realización de obras o servicios correspondientes a la propia actividad de aquellos deberán comprobar que dichos contratistas están al corriente en el pago de las cuotas de la Seguridad Social. Al efecto, recabarán por escrito, con identificación de la empresa afectada, certificación negativa por descubiertos en la Tesorería General de la Seguridad Social, que deberá librar inexcusablemente dicha certificación en el término de treinta días improrrogables y en los términos que reglamentariamente se establezcan. Transcurrido este plazo, quedará exonerado de responsabilidad el empresario solicitante.

2. El empresario principal, salvo el transcurso del plazo antes señalado respecto a la Seguridad Social, y durante los tres años siguientes a la terminación de su encargo, responderá solidariamente de las obligaciones referidas a la Seguridad Social contraídas por los contratistas y subcontratistas durante el periodo de vigencia de la contrata.
"
91,¿Deben conocer los trabajadores del contratista o subcontratista la identidad de la empresa principal para la cual están prestando servicios?," Los trabajadores del contratista o subcontratista deben conocer la identidad de la empresa principal para la cual están prestando servicios. La información debería incluir el nombre o razón social, domicilio y número de identificación fiscal de la empresa principal. Además, debe proporcionarse antes del inicio de la prestación de servicios.","3. Los trabajadores del contratista o subcontratista deberán ser informados por escrito por su empresario de la identidad de la empresa principal para la cual estén prestando servicios en cada momento. Dicha información deberá facilitarse antes del inicio de la respectiva prestación de servicios e incluirá el nombre o razón social del empresario principal, su domicilio social y su número de identificación fiscal. 
 cuando la empresa concierte un contrato de prestación de obras o servicios con una empresa contratista o subcontratista, deberá informar a los representantes legales de sus trabajadores sobre los siguientes extremos:

a) Nombre o razón social, domicilio y número de identificación fiscal de la empresa contratista o subcontratista.

b) Objeto y duración de la contrata.

c) Lugar de ejecución de la contrata.

d) En su caso, número de trabajadores que serán ocupados por la contrata o subcontrata en el centro de trabajo de la empresa principal.

e) Medidas previstas para la coordinación de actividades desde el punto de vista de la prevención de riesgos laborales.

Cuando las empresas principal, contratista o subcontratista compartan de forma continuada un mismo centro de trabajo, la primera deberá disponer de un libro registro en el que se refleje la información anterior respecto de todas las empresas citadas. Dicho libro estará a disposición de los representantes legales de los trabajadores.
"
92,¿Cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,"1. El cedente y el cesionario responderán solidariamente por las obligaciones que surjan después de la transmisión, siempre que no haya sido declarado delito la cesión.
2. Si la empresa en transferencia conserva su autonomía, el cambio de titularidad del empresario no extiende la fecha de jubilación previa en la normativa de Seguridad Social. Sin embargo, se puede aplicar una edad inferior al límite establecido para ayudar a aumentar la igualdad entre hombres y mujeres si el porcentaje de ocupación femenina en las actividades económicas correspondientes es inferior al 20%.
3. Las personas trabajadoras de contratistas o subcontratistas deben ser informadas por escrito sobre la identidad de la empresa principal por donde prestan servicios. Esta información debe incluir el nombre o razón social de la empresa, su domicilio social y número de identificación fiscal, antes del inicio de la prestación de servicios y también debe ser notificada a la Tesorería General de la Seguridad Social.","El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
93,¿Qué se considera sucesión de empresa?," Sucesión de empresa es la transferencia del control y responsabilidad de una empresa a otra, que puede ser causada por muerte, renuncia o incapacitación del dueño original. Esta operación se realiza mediante el establecimiento de un acuerdo entre las partes interesadas.","A los efectos de lo previsto en este artículo, se considerará que existe sucesión de empresa cuando la transmisión afecte a una entidad económica que mantenga su identidad, entendida como un conjunto de medios organizados a fin de llevar a cabo una actividad económica, esencial o accesoria."
94,¿Qué efectos tiene la sucesión de empresas?," La sucesión de empresas puede tener impactos sobre el empleo, producción y ventas, y las previsiones del empresario de celebración de nuevos contratos. Además, pueden estar involucrados elementos como el horario y la distribución del tiempo de trabajo, el régimen de trabajo a turnos, la planificación anual de las vacaciones, la adaptación al ámbito de la empresa del sistema de clasificación profesional de las personas trabajadoras, la adaptación de los aspectos de las modalidades de contratación que se atribuyen por esta ley a los convenios de empresa, y medidas para favorecer la correspondencia y conciliación entre la vida laboral, familiar y personal. También podría implicar aquellas otras medidas que dispongan los acuerdos y convenios colectivos a que se refiere el artículo 83.2. La igualdad real y efectiva entre mujeres y hombres se promueve al reducir el límite de edad para celebrar nuevos contratos, cuando la tasa de ocupación de las mujeres en ciertas actividades económicas sea inferior al 20% de las personas ocupadas.","3. Sin perjuicio de lo establecido en la legislación de Seguridad Social, el cedente y el cesionario, en las transmisiones que tengan lugar por actos inter vivos, responderán solidariamente durante tres años de las obligaciones laborales nacidas con anterioridad a la transmisión y que no hubieran sido satisfechas.

El cedente y el cesionario también responderán solidariamente de las obligaciones nacidas con posterioridad a la transmisión, cuando la cesión fuese declarada delito.

4. Salvo pacto en contrario, , las relaciones laborales de los trabajadores afectados por la sucesión seguirán rigiéndose por el convenio colectivo que en el momento de la transmisión fuere de aplicación en la empresa, centro de trabajo o unidad productiva autónoma transferida.

5. Cuando la empresa, el centro de trabajo o la unidad productiva objeto de la transmisión conserve su autonomía, el cambio de titularidad del empresario no extinguirá por sí mismo el mandato de los representantes legales de los trabajadores, que seguirán ejerciendo sus funciones en los mismos términos y bajo las mismas condiciones que regían con anterioridad.

6. El cedente y el cesionario deberán informar a los representantes legales de sus trabajadores respectivos afectados por el cambio de titularidad, de los siguientes extremos:

a) Fecha prevista de la transmisión.

b) Motivos de la transmisión.

c) Consecuencias jurídicas, económicas y sociales, para los trabajadores, de la transmisión.

d) Medidas previstas respecto de los trabajadores.

8. El cedente vendrá obligado a facilitar la información mencionada en los apartados anteriores con la suficiente antelación, antes de la realización de la transmisión. El cesionario estará obligado a comunicar estas informaciones con la suficiente antelación y, en todo caso, antes de que sus trabajadores se vean afectados en sus condiciones de empleo y de trabajo por la transmisión.

En los supuestos de fusión y escisión de sociedades, el cedente y el cesionario habrán de proporcionar la indicada información, en todo caso, al tiempo de publicarse la convocatoria de las juntas generales que han de adoptar los respectivos acuerdos.

9. El cedente o el cesionario que previere adoptar, con motivo de la transmisión, medidas laborales en relación con sus trabajadores vendrá obligado a iniciar un periodo de consultas con los representantes legales de los trabajadores sobre las medidas previstas y sus consecuencias para los trabajadores. Dicho periodo de consultas habrá de celebrarse con la suficiente antelación, antes de que las medidas se lleven a efecto. Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. "
95,¿Cuáles son las causas por las que puede suspenderse un contrato de trabajo?," Las causas por las que puede suspenderse un contrato de trabajo incluyen:

a) Mutuo acuerdo de las partes.
b) Las causas consignadas válidamente en el contrato (salvo que se trate de abuso de derecho manifiesto por parte del empresario).
c) Expiración del tiempo convenido.
d) Incapacidad temporal debida a permitirse el permiso parental, que puede suspenderse si altera seriamente el correcto funcionamiento de la empresa y se ofrece una alternativa igual de flexible.
e) Causas especificadas en el contrato como causa habilitante de la contratación temporal, tales como: incapacidad temporal por contingencias distintas a las señaladas en el párrafo anterior que imposibilite al trabajador disfrutar de sus vacaciones y no hayan transcurrido más de 18 meses después del final del año en que se han originado.
f) Circunstancias de la producción o sustitución de personal.","
a) Mutuo acuerdo de las partes.

b) Las consignadas válidamente en el contrato.

c) Incapacidad temporal de los trabajadores.

d) Maternidad, paternidad, adopción, guarda con fines de adopción o acogimiento, de conformidad con el Código Civil o las leyes civiles de las Comunidades Autónomas que lo regulen, siempre que su duración no sea inferior a un año, de menores de seis años o de menores de edad que sean mayores de seis años cuando se trate de menores con discapacidad o que por sus circunstancias y experiencias personales o por provenir del extranjero, tengan especiales dificultades de inserción social y familiar debidamente acreditadas por los servicios sociales competentes.

e) Riesgo durante el embarazo y riesgo durante la lactancia natural de un menor de nueve meses.

f) Ejercicio de cargo público representativo.

g) Privación de libertad del trabajador, mientras no exista sentencia condenatoria.

h) Suspensión de empleo y sueldo, por razones disciplinarias.

i) Fuerza mayor temporal.

j) Causas económicas, técnicas, organizativas o de producción.

k) Excedencia forzosa.

l) Ejercicio del derecho de huelga.

m) Cierre legal de la empresa.

n) Decisión de la trabajadora que se vea obligada a abandonar su puesto de trabajo como consecuencia de ser víctima de violencia de género.
"
96,¿Qué efectos tiene la suspensión de un contrato de trabajo?,"1. La suspensión de un contrato de trabajo puede impedir que el trabajador sea identificado como la causa de una contrata, subcontrata o concesión administrativa que constituyan la actividad habitual o ordinaria de la empresa.
2. Se pueden celebrar contratos de duración determinada para sustituir a un trabajador con derecho a reserva de puesto de trabajo, siempre que se especifique en el contrato el nombre de la persona sustituida y la causa de la sustitución. El contrato de sustitución podrá iniciarse antes de que se produzca la ausencia del trabajador sustituido, pero no puede durar más de 15 días.
3. También se pueden celebrar contratos para completar una jornada reducida por otra persona trabajadora cuando se ampare en causas legalmente establecidas o reguladas en el convenio colectivo. La duración del contrato no puede superar los tres meses ni celebrarse un nuevo contrato con el mismo objeto una vez superada dicha duración máxima.
4. Las personas que incumplen lo establecido en este artículo adquirirán la condición de fijas. La jornada del trabajador relevista debe ser al menos igual a la reducción de jornada acordada por el trabajador sustituido, y el horario de trabajo puede completar el del trabajador sustituido o simultanearse con él. El puesto de trabajo puede ser el mismo del trabajador sustituido.
5. En la negociación colectiva se pueden establecer medidas para impulsar la celebración de contratos de relevo.
6. Las personas trabajadoras pueden prestar trabajo a distancia según lo previsto en la Ley 10/2021 de trabajo a distancia.",La suspensión exonera de las obligaciones recíprocas de trabajar y remunerar el trabajo.
97,¿Cuál es el régimen de las excedencias?," La excedencia es regulada en el régimen de trabajo a turnos, que incluye la planificación anual de las vacaciones. Además, existe una adaptación al ámbito de la empresa del sistema de clasificación profesional de las personas trabajadoras y las modalidades de contratación establecidas por la ley. Otras materias tratadas en los acuerdos colectivos incluyen medidas para favorecer la correspondencia y la conciliación entre la vida laboral, familiar y personal, así como aquellas que dispongan los acuerdos y convenios colectivos a que se refiere el artículo 83.2 de la ley. Además, en estas materias tienen prioridad los convenios colectivos para un grupo de empresas o una pluralidad de empresas vinculadas por razones organizativas o productivas y nominativamente identificadas a que se refiere el artículo 87.1. Los convenios colectivos deben expresar como contenido mínimo lo siguiente: determinación de las partes que los conciertan, ámbito personal, funcional, territorial y temporal, procedimientos para solventar discrepancias sobre la no aplicación de las condiciones de trabajo, forma y condiciones de denuncia del convenio, designación de una comisión paritaria de representación de las partes negociadoras, entre otros.","1. La excedencia podrá ser voluntaria o forzosa. La forzosa, que dará derecho a la conservación del puesto y al cómputo de la antigüedad de su vigencia, se concederá por la designación o elección para un cargo público que imposibilite la asistencia al trabajo. El reingreso deberá ser solicitado dentro del mes siguiente al cese en el cargo público.

2. El trabajador con al menos una antigüedad en la empresa de un año tiene derecho a que se le reconozca la posibilidad de situarse en excedencia voluntaria por un plazo no menor a cuatro meses y no mayor a cinco años. Este derecho solo podrá ser ejercitado otra vez por el mismo trabajador si han transcurrido cuatro años desde el final de la anterior excedencia voluntaria.

3. Los trabajadores tendrán derecho a un periodo de excedencia de duración no superior a tres años para atender al cuidado de cada hijo, tanto cuando lo sea por naturaleza, como por adopción, o en los supuestos de guarda con fines de adopción o acogimiento permanente, a contar desde la fecha de nacimiento o, en su caso, de la resolución judicial o administrativa.

También tendrán derecho a un periodo de excedencia, de duración no superior a dos años, salvo que se establezca una duración mayor por negociación colectiva, los trabajadores para atender al cuidado de un familiar hasta el segundo grado de consanguinidad o afinidad, que por razones de edad, accidente, enfermedad o discapacidad no pueda valerse por sí mismo, y no desempeñe actividad retribuida.

El periodo en que el trabajador permanezca en situación de excedencia conforme a lo establecido en este artículo será computable a efectos de antigüedad y el trabajador tendrá derecho a la asistencia a cursos de formación profesional, a cuya participación deberá ser convocado por el empresario, especialmente con ocasión de su reincorporación. Durante el primer año tendrá derecho a la reserva de su puesto de trabajo. Transcurrido dicho plazo, la reserva quedará referida a un puesto de trabajo del mismo grupo profesional o categoría equivalente.

4. Asimismo podrán solicitar su paso a la situación de excedencia en la empresa los trabajadores que ejerzan funciones sindicales de ámbito provincial o superior mientras dure el ejercicio de su cargo representativo.

5. El trabajador en excedencia voluntaria conserva solo un derecho preferente al reingreso en las vacantes de igual o similar categoría a la suya que hubiera o se produjeran en la empresa.
"
98,¿Cuándo se entiende que concurren causas económicas en una suspensión de un contrato de trabajo?," La suspensión de un contrato de trabajo se entiende que concurre causas económicas cuando no se trata de trabajos en el marco de contratas, subcontratas o concesiones administrativas que constituyan la actividad habitual u ordinaria de la empresa. Las causas justificadas para una suspensión son las situaciones de incapacidad temporal, nacimiento, adopción, guarda con fines de adopción, acogimiento, riesgo durante el embarazo, riesgo durante la lactancia, violencia de género que afecten al trabajador y otras causas determinadas en la ley o Constitución. La decisión de extinción del contrato por causas de discriminación prohibidas o violaciones de derechos fundamentales será nula.","Se entiende que concurren causas económicas cuando de los resultados de la empresa se desprenda una situación económica negativa, en casos tales como la existencia de pérdidas actuales o previstas, o la disminución persistente de su nivel de ingresos ordinarios o ventas. En todo caso, se entenderá que la disminución es persistente si durante dos trimestres consecutivos el nivel de ingresos ordinarios o ventas de cada trimestre es inferior al registrado en el mismo trimestre del año anterior.
"
99,¿Cuándo se entiende que concurren causas técnicas en una suspensión de un contrato de trabajo?," La suspensión de un contrato de trabajo se entiende como concurren causas técnicas cuando no se está realizando el trabajo en el marco de contratas, subcontratas o concesiones administrativas que constituyan la actividad habitual u ordinaria de la empresa, o cuando la situación es temporal debido a circunstancias como incapacidad temporal, nacimiento, adopción, guarda con fines de adopción, acogimiento, riesgo durante el embarazo, lactancia, violencia de género, que afecten al trabajador durante el periodo de prueba. Para una suspensión por tiempo determinado, se especifica en el contrato la causa y las circunstancias concretas que justifican su celebración. Además, se tiene derecho a licencia para buscar otro empleo y hay mecanismos legales de recurso contra la decisión extintiva (suspensión definitiva) si tiene motores discriminatorios o viola los derechos fundamentales del trabajador.","Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
"
100,¿Qué se entiende por reducción de jornada de trabajo?," Reducción de jornada de trabajo se refiere al acuerdo en convenios colectivos o contratos individuales para establecer la distribución irregular de la jornada de trabajo a lo largo del año. La duración máxima de la jornada ordinaria de trabajo es 40 horas semanales, y el diez por ciento de la jornada puede ser distribuido de manera irregular en cualquier momento del año, siempre que se respete los periodos mínimos de descanso diario y semanal. El trabajador debe conocer con anticipación de cinco días el día y la hora de la prestación de trabajo resultante de esta distribución irregular.","Se entenderá por reducción de jornada la disminución temporal de entre un diez y un setenta por ciento de la jornada de trabajo computada sobre la base de una jornada diaria, semanal, mensual o anual. Durante el periodo de reducción de jornada no podrán realizarse horas extraordinarias salvo fuerza mayor."
101,¿Cuáles son las razones por las que se extingue el contrato de trabajo?," La extinción del contrato de trabajo puede ocurrir por mutuo acuerdo de las partes, causas consignadas en el contrato salvo que constituyan abuso de derecho manifiesto por parte del empresario, o expiración del tiempo convenido. También se extingue al finalizar un contrato formativo o determinado por causa de sustitución. En caso de periodo de prueba, este se extiende cuando la persona trabajadora ya ha desempeñado las mismas funciones con anterioridad en la empresa y se interrumpe en ciertas situaciones tales como incapacidad temporal, embarazo, maternidad, o violencia de género. El contrato de trabajo es presunto de tiempo indefinido, solo se puede celebrar por circunstancias de producción o sustitución y debe especificarse con precisión la causa y sus circunstancias en el contrato.","
a) Por mutuo acuerdo de las partes.

b) Por las causas consignadas válidamente en el contrato salvo que las mismas constituyan abuso de derecho manifiesto por parte del empresario.

c) Por expiración del tiempo convenido o realización de la obra o servicio objeto del contrato. 
d) Por dimisión del trabajador, debiendo mediar el preaviso que señalen los convenios colectivos o la costumbre del lugar.

e) Por muerte, gran invalidez o incapacidad permanente total o absoluta del trabajador,

f) Por jubilación del trabajador.

g) Por muerte, jubilación en los casos previstos en el régimen correspondiente de la Seguridad Social, o incapacidad del empresario, 

h) Por fuerza mayor que imposibilite definitivamente la prestación de trabajo, siempre que su existencia haya sido debidamente constatada conforme a lo dispuesto en el artículo 51.7.

i) Por despido colectivo fundado en causas económicas, técnicas, organizativas o de producción.

j) Por voluntad del trabajador, fundamentada en un incumplimiento contractual del empresario.

k) Por despido del trabajador.

l) Por causas objetivas legalmente procedentes.

m) Por decisión de la trabajadora que se vea obligada a abandonar definitivamente su puesto de trabajo como consecuencia de ser víctima de violencia de género.
"
102,¿Qué trámites debe hacer el empresario a causa de la extinción del contrato de trabajo de un trabajador?,"1. La empresa debe comunicar a las autoridades laborales sobre su decisión de reducir la jornada de trabajo o suspender los contratos, incluyendo el período y tipo de medida de cada trabajador/a, y la identificación de las personas trabajadoras incluidas en el expediente de regulación temporal de empleo.
2. Durante el periodo de aplicación del expediente, la empresa puede desafectar y afectar a las personas trabajadoras según las alteraciones de las circunstancias señaladas.
3. Según la Disposición adicional décima, los convenios colectivos pueden establecer cláusulas que permitan la extinción del contrato de trabajo por el cumplimiento por el trabajador/a de una edad igual o superior a 68 años, siempre y cuando se cumplan ciertos requisitos. Una de las excepciones es en aras de alcanzar la igualdad real entre hombres y mujeres.","El empresario, con ocasión de la extinción del contrato, al comunicar a los trabajadores la denuncia, o, en su caso, el preaviso de la extinción del mismo, deberá acompañar una propuesta del documento de liquidación de las cantidades adeudadas.

El trabajador podrá solicitar la presencia de un representante legal de los trabajadores en el momento de proceder a la firma del recibo del finiquito, haciéndose constar en el mismo el hecho de su firma en presencia de un representante legal de los trabajadores, o bien que el trabajador no ha hecho uso de esta posibilidad. 
"
103,¿Cuándo será justa la extinción de contrato por voluntad del trabajador?," La extinción del contrato puede justificarse en los siguientes casos: a) mutuo acuerdo de las partes, b) causas consignadas válidamente en el contrato (excepto cuando constituyan abuso de derecho manifiesto por parte del empresario), c) expiración del tiempo convenido. En el caso de extinción por voluntad del trabajador, este tendrá derecho a una indemnización proporcional al salario diario percibido en el trabajo durante los años que haya trabajado, si no opta por readmisión o se encuentra disponible para otro empleo. También, si el despedido es un representante legal de los trabajadores o un delegado sindical, la opción corresponderá siempre a este.","a) Las modificaciones sustanciales en las condiciones de trabajo llevadas a cabo sin respetar lo previsto en el artículo 41 y que redunden en menoscabo de la dignidad del trabajador.

b) La falta de pago o retrasos continuados en el abono del salario pactado.

c) Cualquier otro incumplimiento grave de sus obligaciones por parte del empresario, salvo los supuestos de fuerza mayor, así como la negativa del mismo a reintegrar al trabajador en sus anteriores condiciones de trabajo en los supuestos previstos en los artículos 40 y 41, cuando una sentencia judicial haya declarado los mismos injustificados.

2. En tales casos, el trabajador tendrá derecho a las indemnizaciones señaladas para el despido improcedente.
"
104,¿Cuándo se considera que existe un despido colectivo?," Existe un despido colectivo cuando se aplica alguna disposición que determine la apertura del procedimiento colectivo de insolvencia sobre las empresas o centros de trabajo, y hay comprobación del cierre definitivo de la misma y escasez de activos disponibles para justificar la apertura del procedimiento. Además, el Fondo de Garantía Salarial podría intervenir si los créditos pendientes de pago de los trabajadores corresponden al Fondo.","se entenderá por despido colectivo la extinción de contratos de trabajo fundada en causas económicas, técnicas, organizativas o de producción cuando, en un periodo de noventa días, la extinción afecte al menos a:

a) Diez trabajadores, en las empresas que ocupen menos de cien trabajadores.

b) El diez por ciento del número de trabajadores de la empresa en aquellas que ocupen entre cien y trescientos trabajadores.

c) Treinta trabajadores en las empresas que ocupen más de trescientos trabajadores.
"
105,¿Qué requiere la realización de un despido colectivo?," Un despido colectivo requiere una jurisprudencia o resolución del órgano competente que declare la nulidad del contrato de trabajo en caso de existir una condición o retribución injusta, por ejemplo, en el caso de discriminación salarial por razón de sexo. En caso de nulidad del contrato, el trabajador puede reclamar la remuneración correspondiente al trabajo prestado. El despido colectivo no se menciona directamente en los artículos proporcionados."," deberá ir precedido de un periodo de consultas con los representantes legales de los trabajadores de una duración no superior a treinta días naturales, o de quince en el caso de empresas de menos de cincuenta trabajadores.
La consulta se llevará a cabo en una única comisión negociadora, si bien, de existir varios centros de trabajo, quedará circunscrita a los centros afectados por el procedimiento. La comisión negociadora estará integrada por un máximo de trece miembros en representación de cada una de las partes."
