,question,answer,ground_truth
87,¿Cuándo se puede trasladar a un trabajador que no haya sido contratado para prestar sus servicios con centros de trabajo móviles o itinerantes?,No sé si se puede trasladar a un trabajador que no haya sido contratado para prestar sus servicios con centros de trabajo móviles o itinerantes. No tengo información suficiente en el texto proporcionado para dar una respuesta precisa.,"El traslado de trabajadores que no hayan sido contratados específicamente para prestar sus servicios en empresas con centros de trabajo móviles o itinerantes a un centro de trabajo distinto de la misma empresa que exija cambios de residencia requerirá la existencia de razones económicas, técnicas, organizativas o de producción que lo justifiquen. Se consideraran tales las que estén relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa, así como las contrataciones referidas a la actividad empresarial.

La decisión de traslado deberá ser notificada por el empresario al trabajador, así como a sus representantes legales, con una antelación mínima de treinta días a la fecha de su efectividad.

Notificada la decisión de traslado, el trabajador tendrá derecho a optar entre el traslado, percibiendo una compensación por gastos, o la extinción de su contrato, percibiendo una indemnización de veinte días de salario por año de servicio, prorrateándose por meses los periodos de tiempo inferiores a un año y con un máximo de doce mensualidades. "
88,¿Cuándo podrá acordar modificaciones sustanciales de las condiciones de trabajo la dirección de la empresa?,"No lo sabemos. Según el artículo 41, la dirección de la empresa puede acordar modificaciones sustanciales de las condiciones de trabajo cuando existan probadas razones económicas, técnicas, organizativas o de producción. Sin embargo, no se especifica un plazo específico para acordar estas modificaciones.","La dirección de la empresa podrá acordar modificaciones sustanciales de las condiciones de trabajo cuando existan probadas razones económicas, técnicas, organizativas o de producción. Se considerarán tales las que estén relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa."
89,¿Qué se entiende por modificación sustancial de las condiciones de trabajo?,No sé definir exactamente qué se entiende por modificación sustancial de las condiciones de trabajo según el artículo 41 del BOE.,"a) Jornada de trabajo.

b) Horario y distribución del tiempo de trabajo.

c) Régimen de trabajo a turnos.

d) Sistema de remuneración y cuantía salarial.

e) Sistema de trabajo y rendimiento.

f) Funciones, cuando excedan de los límites que para la movilidad funcional prevé el artículo 39.
"
90,¿Es el empresario que contrata o subcontrata con otros la realización de obras o servicios responsable del pago de las cuotas de la Seguridad Social?,"Según el artículo 42.1 de la Ley, el empresario o subcontratista responsable del pago de las cuotas de la Seguridad Social es aquel que contrata o subcontrata con otros la realización de obras o servicios correspondientes a su propia actividad. Por lo tanto, sí es el responsabile del pago de las cuotas de la Seguridad Social.","1. Los empresarios que contraten o subcontraten con otros la realización de obras o servicios correspondientes a la propia actividad de aquellos deberán comprobar que dichos contratistas están al corriente en el pago de las cuotas de la Seguridad Social. Al efecto, recabarán por escrito, con identificación de la empresa afectada, certificación negativa por descubiertos en la Tesorería General de la Seguridad Social, que deberá librar inexcusablemente dicha certificación en el término de treinta días improrrogables y en los términos que reglamentariamente se establezcan. Transcurrido este plazo, quedará exonerado de responsabilidad el empresario solicitante.

2. El empresario principal, salvo el transcurso del plazo antes señalado respecto a la Seguridad Social, y durante los tres años siguientes a la terminación de su encargo, responderá solidariamente de las obligaciones referidas a la Seguridad Social contraídas por los contratistas y subcontratistas durante el periodo de vigencia de la contrata.
"
91,¿Deben conocer los trabajadores del contratista o subcontratista la identidad de la empresa principal para la cual están prestando servicios?,"[RESP] La respuesta es que sí, los trabajadores del contratista o subcontratista deben conocer la identidad de la empresa principal para la cual están prestando servicios. De acuerdo con las normas laborales, la empresa principal debe informar a sus trabajadores sobre su relación contractual con la empresa contratista o subcontratista, incluyendo el nombre y razón social de la empresa principal, su domicilio social y su número de identificación fiscal.","3. Los trabajadores del contratista o subcontratista deberán ser informados por escrito por su empresario de la identidad de la empresa principal para la cual estén prestando servicios en cada momento. Dicha información deberá facilitarse antes del inicio de la respectiva prestación de servicios e incluirá el nombre o razón social del empresario principal, su domicilio social y su número de identificación fiscal. 
 cuando la empresa concierte un contrato de prestación de obras o servicios con una empresa contratista o subcontratista, deberá informar a los representantes legales de sus trabajadores sobre los siguientes extremos:

a) Nombre o razón social, domicilio y número de identificación fiscal de la empresa contratista o subcontratista.

b) Objeto y duración de la contrata.

c) Lugar de ejecución de la contrata.

d) En su caso, número de trabajadores que serán ocupados por la contrata o subcontrata en el centro de trabajo de la empresa principal.

e) Medidas previstas para la coordinación de actividades desde el punto de vista de la prevención de riesgos laborales.

Cuando las empresas principal, contratista o subcontratista compartan de forma continuada un mismo centro de trabajo, la primera deberá disponer de un libro registro en el que se refleje la información anterior respecto de todas las empresas citadas. Dicho libro estará a disposición de los representantes legales de los trabajadores.
"
92,¿Cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?,"No lo sabes, pero puedo proporcionarte información general sobre la sucesión de empresa y las responsabilidades del nuevo empresario en este contexto. 

En caso de despidos colectivos, el empresario debe ofrecer una opción a los trabajadores: readmisión o indemnización. La opción por la indemnización determinará la extinción del contrato de trabajo. Si se opta por la readmisión, el trabajador tendrá derecho a los salarios de tramitación, que equivaldrán a una cantidad igual a la suma de los salarios dejados de percibir desde la fecha de despido hasta la notificación de la sentencia que declarase la improcedencia.","El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
93,¿Qué se considera sucesión de empresa?,"Una sucesión de empresa se considera cuando una empresa que está en dificultades económicas o concursal, decide vender sus activos o bienes para saldar sus deudas y evitar la insolvencia. En este contexto, la sucesión de empresa es un procedimiento legal que permite a los acreedores de la empresa obtener valor por sus créditos, mientras que los empleados y trabajadores pueden beneficiarse de la continuidad de la actividad empresarial en manos de nuevos propietarios.","A los efectos de lo previsto en este artículo, se considerará que existe sucesión de empresa cuando la transmisión afecte a una entidad económica que mantenga su identidad, entendida como un conjunto de medios organizados a fin de llevar a cabo una actividad económica, esencial o accesoria."
94,¿Qué efectos tiene la sucesión de empresas?,"La sucesión de empresas puede tener varios efectos negativos para los trabajadores afectados, como la pérdida de empleo, la incertidumbre laboral y la posible necesidad de resarcimiento por daños. Sin embargo, no tengo información específica sobre el impacto de la sucesión de empresas en una empresa con entre cien y trescientos trabajadores.

En general, si se produce un cierre legal de una empresa, los trabajadores pueden solicitar un plan de reducción de personal o una ayuda económica para adaptarse a la situación. También es posible que se deban realizar consultas a una comisión negociadora para discutir las causas motivadoras de la decisión empresarial y encontrar medidas para atenuar sus consecuencias.

No tengo información sobre cómo evitar o reducir los efectos de la sucesión de empresas, pero en general, es importante que las empresas trabajen estrechamente con los trabajadores y las autoridades laborales para minimizar el impacto negativo de este tipo de situaciones.","3. Sin perjuicio de lo establecido en la legislación de Seguridad Social, el cedente y el cesionario, en las transmisiones que tengan lugar por actos inter vivos, responderán solidariamente durante tres años de las obligaciones laborales nacidas con anterioridad a la transmisión y que no hubieran sido satisfechas.

El cedente y el cesionario también responderán solidariamente de las obligaciones nacidas con posterioridad a la transmisión, cuando la cesión fuese declarada delito.

4. Salvo pacto en contrario, , las relaciones laborales de los trabajadores afectados por la sucesión seguirán rigiéndose por el convenio colectivo que en el momento de la transmisión fuere de aplicación en la empresa, centro de trabajo o unidad productiva autónoma transferida.

5. Cuando la empresa, el centro de trabajo o la unidad productiva objeto de la transmisión conserve su autonomía, el cambio de titularidad del empresario no extinguirá por sí mismo el mandato de los representantes legales de los trabajadores, que seguirán ejerciendo sus funciones en los mismos términos y bajo las mismas condiciones que regían con anterioridad.

6. El cedente y el cesionario deberán informar a los representantes legales de sus trabajadores respectivos afectados por el cambio de titularidad, de los siguientes extremos:

a) Fecha prevista de la transmisión.

b) Motivos de la transmisión.

c) Consecuencias jurídicas, económicas y sociales, para los trabajadores, de la transmisión.

d) Medidas previstas respecto de los trabajadores.

8. El cedente vendrá obligado a facilitar la información mencionada en los apartados anteriores con la suficiente antelación, antes de la realización de la transmisión. El cesionario estará obligado a comunicar estas informaciones con la suficiente antelación y, en todo caso, antes de que sus trabajadores se vean afectados en sus condiciones de empleo y de trabajo por la transmisión.

En los supuestos de fusión y escisión de sociedades, el cedente y el cesionario habrán de proporcionar la indicada información, en todo caso, al tiempo de publicarse la convocatoria de las juntas generales que han de adoptar los respectivos acuerdos.

9. El cedente o el cesionario que previere adoptar, con motivo de la transmisión, medidas laborales en relación con sus trabajadores vendrá obligado a iniciar un periodo de consultas con los representantes legales de los trabajadores sobre las medidas previstas y sus consecuencias para los trabajadores. Dicho periodo de consultas habrá de celebrarse con la suficiente antelación, antes de que las medidas se lleven a efecto. Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. "
95,¿Cuáles son las causas por las que puede suspenderse un contrato de trabajo?,"Una empresa puede suspender un contrato de trabajo por varias causas, como:

* Discontinuación de las altas efectivas de personas fijas discontinuas.
* Celebración de contratas o subcontratas.
* Concesiones administrativas.

También se pueden suspender los contratos en casos de incumplimiento relacionado con el llamamiento a contrato.","
a) Mutuo acuerdo de las partes.

b) Las consignadas válidamente en el contrato.

c) Incapacidad temporal de los trabajadores.

d) Maternidad, paternidad, adopción, guarda con fines de adopción o acogimiento, de conformidad con el Código Civil o las leyes civiles de las Comunidades Autónomas que lo regulen, siempre que su duración no sea inferior a un año, de menores de seis años o de menores de edad que sean mayores de seis años cuando se trate de menores con discapacidad o que por sus circunstancias y experiencias personales o por provenir del extranjero, tengan especiales dificultades de inserción social y familiar debidamente acreditadas por los servicios sociales competentes.

e) Riesgo durante el embarazo y riesgo durante la lactancia natural de un menor de nueve meses.

f) Ejercicio de cargo público representativo.

g) Privación de libertad del trabajador, mientras no exista sentencia condenatoria.

h) Suspensión de empleo y sueldo, por razones disciplinarias.

i) Fuerza mayor temporal.

j) Causas económicas, técnicas, organizativas o de producción.

k) Excedencia forzosa.

l) Ejercicio del derecho de huelga.

m) Cierre legal de la empresa.

n) Decisión de la trabajadora que se vea obligada a abandonar su puesto de trabajo como consecuencia de ser víctima de violencia de género.
"
96,¿Qué efectos tiene la suspensión de un contrato de trabajo?,"La suspensión de un contrato de trabajo puede tener varios efectos:

* El trabajador pierde el derecho a reclamar cobertura de vacantes durante el período de suspensión.
* La empresa no está obligada a pagar salarios durante la suspensión, aunque si el contrato tiene una duración determinada, la persona trabajadora tendrá derecho a recibir una indemnización proporcional al tiempo de suscripción del contrato, pero solo si el contrato se suspende por causas distintas a las previstas en el mismo.

Es importante destacar que la suspensión de un contrato no implica extinción automática del mismo.",La suspensión exonera de las obligaciones recíprocas de trabajar y remunerar el trabajo.
97,¿Cuál es el régimen de las excedencias?,No sé sobre el régimen de las excedencias.,"1. La excedencia podrá ser voluntaria o forzosa. La forzosa, que dará derecho a la conservación del puesto y al cómputo de la antigüedad de su vigencia, se concederá por la designación o elección para un cargo público que imposibilite la asistencia al trabajo. El reingreso deberá ser solicitado dentro del mes siguiente al cese en el cargo público.

2. El trabajador con al menos una antigüedad en la empresa de un año tiene derecho a que se le reconozca la posibilidad de situarse en excedencia voluntaria por un plazo no menor a cuatro meses y no mayor a cinco años. Este derecho solo podrá ser ejercitado otra vez por el mismo trabajador si han transcurrido cuatro años desde el final de la anterior excedencia voluntaria.

3. Los trabajadores tendrán derecho a un periodo de excedencia de duración no superior a tres años para atender al cuidado de cada hijo, tanto cuando lo sea por naturaleza, como por adopción, o en los supuestos de guarda con fines de adopción o acogimiento permanente, a contar desde la fecha de nacimiento o, en su caso, de la resolución judicial o administrativa.

También tendrán derecho a un periodo de excedencia, de duración no superior a dos años, salvo que se establezca una duración mayor por negociación colectiva, los trabajadores para atender al cuidado de un familiar hasta el segundo grado de consanguinidad o afinidad, que por razones de edad, accidente, enfermedad o discapacidad no pueda valerse por sí mismo, y no desempeñe actividad retribuida.

El periodo en que el trabajador permanezca en situación de excedencia conforme a lo establecido en este artículo será computable a efectos de antigüedad y el trabajador tendrá derecho a la asistencia a cursos de formación profesional, a cuya participación deberá ser convocado por el empresario, especialmente con ocasión de su reincorporación. Durante el primer año tendrá derecho a la reserva de su puesto de trabajo. Transcurrido dicho plazo, la reserva quedará referida a un puesto de trabajo del mismo grupo profesional o categoría equivalente.

4. Asimismo podrán solicitar su paso a la situación de excedencia en la empresa los trabajadores que ejerzan funciones sindicales de ámbito provincial o superior mientras dure el ejercicio de su cargo representativo.

5. El trabajador en excedencia voluntaria conserva solo un derecho preferente al reingreso en las vacantes de igual o similar categoría a la suya que hubiera o se produjeran en la empresa.
"
98,¿Cuándo se entiende que concurren causas económicas en una suspensión de un contrato de trabajo?,"No lo sabes. La pregunta especifica que la causa económica en una suspensión de un contrato de trabajo no se puede identificar en la realización de trabajos en contratas, subcontratas o concesiones administrativas que constituyen la actividad habitual de la empresa, pero sí se puede identificar cuando hay perjuicio para esta actividad.","Se entiende que concurren causas económicas cuando de los resultados de la empresa se desprenda una situación económica negativa, en casos tales como la existencia de pérdidas actuales o previstas, o la disminución persistente de su nivel de ingresos ordinarios o ventas. En todo caso, se entenderá que la disminución es persistente si durante dos trimestres consecutivos el nivel de ingresos ordinarios o ventas de cada trimestre es inferior al registrado en el mismo trimestre del año anterior.
"
99,¿Cuándo se entiende que concurren causas técnicas en una suspensión de un contrato de trabajo?,"La causa justificada para que concurren causas técnicas en una suspensión de un contrato de trabajo es cuando se especifiquen con precisión en el contrato la causa habilitante de la contratación temporal, las circunstancias concretas que la justifican y su conexión con la duración prevista.","Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
"
100,¿Qué se entiende por reducción de jornada de trabajo?,La reducción de jornada de trabajo se refiere a la modificación de la duración de la jornada laboral para aumentar las oportunidades de colocación de trabajadores en situación de desempleo.,"Se entenderá por reducción de jornada la disminución temporal de entre un diez y un setenta por ciento de la jornada de trabajo computada sobre la base de una jornada diaria, semanal, mensual o anual. Durante el periodo de reducción de jornada no podrán realizarse horas extraordinarias salvo fuerza mayor."
101,¿Cuáles son las razones por las que se extingue el contrato de trabajo?,"Según el artículo 52.c) del BOLETÍN OFICIAL DEL ESTADO, los motivos legales para extender el contrato de trabajo fijo-discontinuo son:

1. En caso de incumplimiento relacionado con el llamamiento a trabajo.
2. Cuando la contratación se justifica por celebración de contratas, subcontratas o con motivo de concesiones administrativas.

En estos supuestos, los periodos de inactividad solo podrán producirse como plazos de espera de recolocación entre subcontrataciones, y en defecto de previsión convencional, será de tres meses.","
a) Por mutuo acuerdo de las partes.

b) Por las causas consignadas válidamente en el contrato salvo que las mismas constituyan abuso de derecho manifiesto por parte del empresario.

c) Por expiración del tiempo convenido o realización de la obra o servicio objeto del contrato. 
d) Por dimisión del trabajador, debiendo mediar el preaviso que señalen los convenios colectivos o la costumbre del lugar.

e) Por muerte, gran invalidez o incapacidad permanente total o absoluta del trabajador,

f) Por jubilación del trabajador.

g) Por muerte, jubilación en los casos previstos en el régimen correspondiente de la Seguridad Social, o incapacidad del empresario, 

h) Por fuerza mayor que imposibilite definitivamente la prestación de trabajo, siempre que su existencia haya sido debidamente constatada conforme a lo dispuesto en el artículo 51.7.

i) Por despido colectivo fundado en causas económicas, técnicas, organizativas o de producción.

j) Por voluntad del trabajador, fundamentada en un incumplimiento contractual del empresario.

k) Por despido del trabajador.

l) Por causas objetivas legalmente procedentes.

m) Por decisión de la trabajadora que se vea obligada a abandonar definitivamente su puesto de trabajo como consecuencia de ser víctima de violencia de género.
"
102,¿Qué trámites debe hacer el empresario a causa de la extinción del contrato de trabajo de un trabajador?,No lo sabes.,"El empresario, con ocasión de la extinción del contrato, al comunicar a los trabajadores la denuncia, o, en su caso, el preaviso de la extinción del mismo, deberá acompañar una propuesta del documento de liquidación de las cantidades adeudadas.

El trabajador podrá solicitar la presencia de un representante legal de los trabajadores en el momento de proceder a la firma del recibo del finiquito, haciéndose constar en el mismo el hecho de su firma en presencia de un representante legal de los trabajadores, o bien que el trabajador no ha hecho uso de esta posibilidad. 
"
103,¿Cuándo será justa la extinción de contrato por voluntad del trabajador?,No sé cuándo será justa la extinción de contrato por voluntad del trabajador en caso de que el trabajador altere seriamente el funcionamiento de la empresa.,"a) Las modificaciones sustanciales en las condiciones de trabajo llevadas a cabo sin respetar lo previsto en el artículo 41 y que redunden en menoscabo de la dignidad del trabajador.

b) La falta de pago o retrasos continuados en el abono del salario pactado.

c) Cualquier otro incumplimiento grave de sus obligaciones por parte del empresario, salvo los supuestos de fuerza mayor, así como la negativa del mismo a reintegrar al trabajador en sus anteriores condiciones de trabajo en los supuestos previstos en los artículos 40 y 41, cuando una sentencia judicial haya declarado los mismos injustificados.

2. En tales casos, el trabajador tendrá derecho a las indemnizaciones señaladas para el despido improcedente.
"
104,¿Cuándo se considera que existe un despido colectivo?,"Una pregunta interesante.

Según lo establecido en el artículo, un despido colectivo se considera cuando se producen los siguientes eventos:

* Se cumplen los periodos de inactividad entre subcontratas (de tres meses como máximo) y la empresa no adopta medidas coyunturales o definitivas.
* La persona trabajadora cumple con su previsión anual de uso de contratos fijos-discontinuas.
* La persona trabajadora deja de realizar sus tareas en el marco de contratas, subcontratas o concesiones administrativas que constituyen la actividad habitual u ordinaria de la empresa.

En resumen, un despido colectivo se considera cuando una serie de eventos específicos ocurren y la empresa no adopta medidas adecuadas para abordar el problema.","se entenderá por despido colectivo la extinción de contratos de trabajo fundada en causas económicas, técnicas, organizativas o de producción cuando, en un periodo de noventa días, la extinción afecte al menos a:

a) Diez trabajadores, en las empresas que ocupen menos de cien trabajadores.

b) El diez por ciento del número de trabajadores de la empresa en aquellas que ocupen entre cien y trescientos trabajadores.

c) Treinta trabajadores en las empresas que ocupen más de trescientos trabajadores.
"
105,¿Qué requiere la realización de un despido colectivo?,No lo sabes.," deberá ir precedido de un periodo de consultas con los representantes legales de los trabajadores de una duración no superior a treinta días naturales, o de quince en el caso de empresas de menos de cincuenta trabajadores.
La consulta se llevará a cabo en una única comisión negociadora, si bien, de existir varios centros de trabajo, quedará circunscrita a los centros afectados por el procedimiento. La comisión negociadora estará integrada por un máximo de trece miembros en representación de cada una de las partes."
106,¿Tiene algún privilegio laboral los representantes legales en un despido colectivo?,"No tengo información sobre privilegios laborales específicos para los representantes legales en un despido colectivo. Sin embargo, es posible que tengan derecho a asistir al proceso de despido y a recibir información previa al mismo, según la legislación laboral aplicable.","Los representantes legales de los trabajadores tendrán prioridad de permanencia en la empresa en los supuestos a que se refiere este artículo. Mediante convenio colectivo o acuerdo alcanzado durante el periodo de consultas se podrán establecer prioridades de permanencia a favor de otros colectivos, tales como trabajadores con cargas familiares, mayores de determinada edad o personas con discapacidad."
107,¿Qué debe hacer una empresa cuando el despido colectivo afecte a más de 50 personas?,"En caso de despido colectivo afectando a más de 50 personas, la empresa debe seguir los procedimientos establecidos en la legislación laboral para garantizar el respeto a los derechos de los trabajadores. Esto incluye:

1. Notificar a las personas fijas discontinuas sobre sus altas efectivas y su derecho a ejercer acciones si se incumplen con el llamamiento.
2. Considerar los períodos de inactividad como plazos de espera de recolocación entre subcontrataciones, según lo establecido en la norma.
3. Adoptar medidas coyunturales o definitivas que procedan una vez cumplido el plazo de inactividad, sin importar si se trata de un despido colectivo o no.

Es importante destacar que, en caso de despido colectivo, la empresa debe seguir los procedimientos establecidos por la legislación laboral para garantizar el respeto a los derechos de los trabajadores."," deberá ofrecer a los trabajadores afectados un plan de recolocación externa a través de empresas de recolocación autorizadas. Dicho plan, diseñado para un periodo mínimo de seis meses, deberá incluir medidas de formación y orientación profesional, atención personalizada al trabajador afectado y búsqueda activa de empleo. En todo caso, lo anterior no será de aplicación en las empresas que se hubieran sometido a un procedimiento concursal. El coste de la elaboración e implantación de dicho plan no recaerá en ningún caso sobre los trabajadores.
"
108,¿Cuáles son las causas objetivas por las que podrá extinguirse un contrato laboral?,"Una persona fija-discontinua puede extinguirse por las siguientes causas objetivas:

1. Incumplimiento del llamamiento.
2. Celebración de contratas, subcontratas o concesiones administrativas en los términos establecidos.
3. Excedente de personal en el centro de trabajo, cuando la persona discontinua cumple los requisitos para el despido por exceso de plantilla (artículo 52.c) en un número inferior a los umbrales señalados, y sin que concurran causas nuevas que justifiquen tal actuación.","a) Por ineptitud del trabajador conocida o sobrevenida con posterioridad a su colocación efectiva en la empresa. 

b) Por falta de adaptación del trabajador a las modificaciones técnicas operadas en su puesto de trabajo, cuando dichos cambios sean razonables. Previamente el empresario deberá ofrecer al trabajador un curso dirigido a facilitar la adaptación a las modificaciones operadas. El tiempo destinado a la formación se considerará en todo caso tiempo de trabajo efectivo y el empresario abonará al trabajador el salario medio que viniera percibiendo. La extinción no podrá ser acordada por el empresario hasta que hayan transcurrido, como mínimo, dos meses desde que se introdujo la modificación o desde que finalizó la formación dirigida a la adaptación.

c) Cuando concurra alguna de las causas previstas en el artículo 51.1 y la extinción afecte a un número inferior al establecido en el mismo.

d) Por faltas de asistencia al trabajo, aun justificadas pero intermitentes, que alcancen el veinte por ciento de las jornadas hábiles en dos meses consecutivos siempre que el total de faltas de asistencia en los doce meses anteriores alcance el cinco por ciento de las jornadas hábiles, o el veinticinco por ciento en cuatro meses discontinuos dentro de un periodo de doce meses.

No se computarán como faltas de asistencia, a los efectos del párrafo anterior, las ausencias debidas a huelga legal por el tiempo de duración de la misma, el ejercicio de actividades de representación legal de los trabajadores, accidente de trabajo, maternidad, riesgo durante el embarazo y la lactancia, enfermedades causadas por embarazo, parto o lactancia, paternidad, licencias y vacaciones, enfermedad o accidente no laboral cuando la baja haya sido acordada por los servicios sanitarios oficiales y tenga una duración de más de veinte días consecutivos, ni las motivadas por la situación física o psicológica derivada de violencia de género, acreditada por los servicios sociales de atención o servicios de Salud, según proceda.

Tampoco se computarán las ausencias que obedezcan a un tratamiento médico de cáncer o enfermedad grave.

e) En el caso de contratos por tiempo indefinido concertados directamente por entidades sin ánimo de lucro para la ejecución de planes y programas públicos determinados, sin dotación económica estable y financiados por las Administraciones Públicas mediante consignaciones presupuestarias o extrapresupuestarias anuales consecuencia de ingresos externos de carácter finalista, por la insuficiencia de la correspondiente consignación para el mantenimiento del contrato de trabajo de que se trate.
"
109,¿Cuáles son los requisitos en el caso de extinción del contrato de trabajo por causas objetivas?,"Para responder a tu pregunta, necesito saber cuál es la situación específica en la que te encuentras. Sin embargo, puedo decirte que la extinción del contrato de trabajo por causas objetivas se producirá si:

* El trabajador está ausente temporalmente debido a circunstancias como la incapacidad, nacimiento, adopción, guarda con fines de adopción, acogimiento, riesgo durante el embarazo o lactancia, y se produce acuerdo entre ambas partes.
* La persona trabajadora tiene derecho a una baja por temporada que no se ha consumido en ese momento.

En estos casos, la extinción del contrato de trabajo no es definitiva y se reanudará el contrato después de la ausencia.","La adopción del acuerdo de extinción al amparo de lo prevenido en el artículo anterior exige la observancia de los requisitos siguientes:

a) Comunicación escrita al trabajador expresando la causa.

b) Poner a disposición del trabajador, simultáneamente a la entrega de la comunicación escrita, la indemnización de veinte días por año de servicio, prorrateándose por meses los periodos de tiempo inferiores a un año y con un máximo de doce mensualidades.

Cuando la decisión extintiva se fundase en el artículo 52.c), con alegación de causa económica, y como consecuencia de tal situación económica no se pudiera poner a disposición del trabajador la indemnización a que se refiere el párrafo anterior, el empresario, haciéndolo constar en la comunicación escrita, podrá dejar de hacerlo, sin perjuicio del derecho del trabajador de exigir de aquel su abono cuando tenga efectividad la decisión extintiva.

c) Concesión de un plazo de preaviso de quince días, computado desde la entrega de la comunicación personal al trabajador hasta la extinción del contrato de trabajo. En el supuesto contemplado en el artículo 52.c), del escrito de preaviso se dará copia a la representación legal de los trabajadores para su conocimiento.

2. Durante el periodo de preaviso el trabajador, o su representante legal si se trata de una persona con discapacidad que lo tuviera, tendrá derecho, sin pérdida de su retribución, a una licencia de seis horas semanales con el fin de buscar nuevo empleo.

3. Contra la decisión extintiva podrá recurrir como si se tratase de despido disciplinario.

4. Cuando la decisión extintiva del empresario tuviera como móvil algunas de las causas de discriminación prohibidas en la Constitución o en la ley o bien se hubiera producido con violación de derechos fundamentales y libertades públicas del trabajador, la decisión extintiva será nula, debiendo la autoridad judicial hacer tal declaración de oficio.
"
110,¿En qué consiste un despido disciplinario?,"Un despido disciplinario es el procedimiento utilizado por una empresa para despedir a un trabajador que ha incurrido en una falta grave o repetida, que no está cubierta por ninguna de las causas de extinción del contrato previstas en la ley. El despido disciplinario puede iniciarse desde el momento en que la persona fija-discontinua conoce de la falta y se produce un plazo de espera de recolocación entre subcontratas, o desde el momento en que la falta se comete si no hay convenio colectivo sectorial que lo establezca.","1. El contrato de trabajo podrá extinguirse por decisión del empresario, mediante despido basado en un incumplimiento grave y culpable del trabajador.

2. Se considerarán incumplimientos contractuales:

a) Las faltas repetidas e injustificadas de asistencia o puntualidad al trabajo.

b) La indisciplina o desobediencia en el trabajo.

c) Las ofensas verbales o físicas al empresario o a las personas que trabajan en la empresa o a los familiares que convivan con ellos.

d) La transgresión de la buena fe contractual, así como el abuso de confianza en el desempeño del trabajo.

e) La disminución continuada y voluntaria en el rendimiento de trabajo normal o pactado.

f) La embriaguez habitual o toxicomanía si repercuten negativamente en el trabajo.

g) El acoso por razón de origen racial o étnico, religión o convicciones, discapacidad, edad u orientación sexual y el acoso sexual o por razón de sexo al empresario o a las personas que trabajan en la empresa.
"
111,¿Cuáles son los requisitos formales de un despido disciplinario?,"Según el artículo 52 del texto legal proporcionado, los requisitos formales para un despido disciplinario son:

* La persona fija-discontinua debe haber tenido conocimiento de la falta y no puede ejercer las acciones que correspondan en caso de incumplimientos relacionados con el llamamiento.
* En casos de incumplimiento relacionado con el llamamiento, el plazo para ello comienza desde el momento de la falta o desde que se conoce la misma.

En otras palabras, si una persona fija-discontinua no ha tenido conocimiento de la falta, puede ejercer las acciones correspondientes y iniciar un proceso para su despido disciplinario. Sin embargo, si ha tenido conocimiento de la falta, el plazo para el despido se inicia desde ese momento.","1. El despido deberá ser notificado por escrito al trabajador, haciendo figurar los hechos que lo motivan y la fecha en que tendrá efectos.

Cuando el trabajador fuera representante legal de los trabajadores o delegado sindical procederá la apertura de expediente contradictorio, en el que serán oídos, además del interesado, los restantes miembros de la representación a que perteneciere, si los hubiese.

Si el trabajador estuviera afiliado a un sindicato y al empresario le constase, deberá dar audiencia previa a los delegados sindicales de la sección sindical correspondiente a dicho sindicato.

2. Si el despido se realizara inobservando lo establecido en el apartado anterior, el empresario podrá realizar un nuevo despido en el que cumpla los requisitos omitidos en el precedente. Dicho nuevo despido, que solo surtirá efectos desde su fecha, solo cabrá efectuarlo en el plazo de veinte días, a contar desde el siguiente al del primer despido. Al realizarlo, el empresario pondrá a disposición del trabajador los salarios devengados en los días intermedios, manteniéndole durante los mismos en alta en la Seguridad Social.

3. El despido será calificado como procedente, improcedente o nulo.

4. El despido se considerará procedente cuando quede acreditado el incumplimiento alegado por el empresario en su escrito de comunicación. Será improcedente en caso contrario o cuando en su forma no se ajustara a lo establecido en el apartado 1.

5. Será nulo el despido que tenga por móvil alguna de las causas de discriminación prohibidas en la Constitución o en la ley, o bien se produzca con violación de derechos fundamentales y libertades públicas del trabajador.
"
112,¿Qué efectos tiene un despido nulo?,"No tengo información específica sobre el efecto de un despido nulo. Sin embargo, puedo decir que un despido puede ser considerado ""nulo"" si no cumple con los requisitos legales establecidos en la normativa laboral. En este caso, no hay información clara sobre los efectos de un despido nulo.","El despido nulo tendrá el efecto de la readmisión inmediata del trabajador, con abono de los salarios dejados de percibir."
113,¿Qué efectos tiene el despido procedente?,No sé qué efectos tiene el despido procedente.,"El despido procedente convalidará la extinción del contrato de trabajo que con aquel se produjo, sin derecho a indemnización ni a salarios de tramitación."
