,question,answer,ground_truth
85,¿Cuál es el régimen de las vacaciones anuales?, No se especifica un régimen de vacaciones anuales en el contexto proporcionado.,"1. El periodo de vacaciones anuales retribuidas, no sustituible por compensación económica, será el pactado en convenio colectivo o contrato individual. En ningún caso la duración será inferior a treinta días naturales.

2. El periodo o periodos de su disfrute se fijará de común acuerdo entre el empresario y el trabajador, de conformidad con lo establecido en su caso en los convenios colectivos sobre planificación anual de las vacaciones.

3. El calendario de vacaciones se fijará en cada empresa. El trabajador conocerá las fechas que le correspondan dos meses antes, al menos, del comienzo del disfrute.

En el supuesto de que el periodo de vacaciones coincida con una incapacidad temporal por contingencias distintas a las señaladas en el párrafo anterior que imposibilite al trabajador disfrutarlas, total o parcialmente, durante el año natural a que corresponden, el trabajador podrá hacerlo una vez finalice su incapacidad y siempre que no hayan transcurrido más de dieciocho meses a partir del final del año en que se hayan originado.
"
86,¿Cuál es el régimen de la movilidad funcional?, El régimen de la movilidad funcional se refiere a los derechos que tienen los trabajadores con discapacidad para recibir tratamiento fuera de su localidad laboral si lo requieren. La composición del colegio electoral y el reparto de puestos en cada empresa dependerán de la necesidad de los trabajadores con discapacidad. Las comunidades autónomas deben enviar mensualmente copia de las actas electorales a la oficina pública estatal para la expedición de certificaciones acreditativas. El régimen está regulado en el Boletín Oficial del Estado Legislación Consolidada y puede durar un máximo de doce mensualidades (un año).,"1. La movilidad funcional en la empresa se efectuará de acuerdo a las titulaciones académicas o profesionales precisas para ejercer la prestación laboral y con respeto a la dignidad del trabajador.

2. La movilidad funcional para la realización de funciones, tanto superiores como inferiores, no correspondientes al grupo profesional solo será posible si existen, además, razones técnicas u organizativas que la justifiquen y por el tiempo imprescindible para su atención. El empresario deberá comunicar su decisión y las razones de esta a los representantes de los trabajadores.

En el caso de encomienda de funciones superiores a las del grupo profesional por un periodo superior a seis meses durante un año u ocho durante dos años, el trabajador podrá reclamar el ascenso, si a ello no obsta lo dispuesto en convenio colectivo o, en todo caso, la cobertura de la vacante correspondiente a las funciones por él realizadas conforme a las reglas en materia de ascensos aplicables en la empresa, sin perjuicio de reclamar la diferencia salarial correspondiente. Estas acciones serán acumulables. 
3. El trabajador tendrá derecho a la retribución correspondiente a las funciones que efectivamente realice, salvo en los casos de encomienda de funciones inferiores, en los que mantendrá la retribución de origen.
4. El cambio de funciones distintas de las pactadas no incluido en los supuestos previstos en este artículo requerirá el acuerdo de las partes o, en su defecto, el sometimiento a las reglas previstas para las modificaciones sustanciales de condiciones de trabajo o a las que a tal fin se hubieran establecido en convenio colectivo.
"
87,¿Cuándo se puede trasladar a un trabajador que no haya sido contratado para prestar sus servicios con centros de trabajo móviles o itinerantes?," El trabajador puede ser trasladado a centros de trabajo móviles o itinerantes siempre que respeten ciertas condiciones establecidas por la legislación, como el nivel de protección en materia de salud y seguridad adaptado a la naturaleza del trabajo, no discriminación en su promoción económica o profesional, y la posibilidad de ejercer sus funciones de representación colegiadamente. También se debe considerar el ritmo de trabajo continuo o discontinuo, la rotación de turnos, y que ningún trabajador esté en el de noche más de dos semanas consecutivas. Además, se debe asegurar que el trabajador no pierda derecho al salario si no puede prestar sus servicios una vez vigente el contrato debido a retardos del empresario en darle trabajo por impedimentos imputables al mismo y no al trabajador.","El traslado de trabajadores que no hayan sido contratados específicamente para prestar sus servicios en empresas con centros de trabajo móviles o itinerantes a un centro de trabajo distinto de la misma empresa que exija cambios de residencia requerirá la existencia de razones económicas, técnicas, organizativas o de producción que lo justifiquen. Se consideraran tales las que estén relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa, así como las contrataciones referidas a la actividad empresarial.

La decisión de traslado deberá ser notificada por el empresario al trabajador, así como a sus representantes legales, con una antelación mínima de treinta días a la fecha de su efectividad.

Notificada la decisión de traslado, el trabajador tendrá derecho a optar entre el traslado, percibiendo una compensación por gastos, o la extinción de su contrato, percibiendo una indemnización de veinte días de salario por año de servicio, prorrateándose por meses los periodos de tiempo inferiores a un año y con un máximo de doce mensualidades. "
88,¿Cuándo podrá acordar modificaciones sustanciales de las condiciones de trabajo la dirección de la empresa?," La dirección de la empresa puede acordar modificaciones sustanciales de las condiciones de trabajo cuando existan razones económicas, técnicas, organizativas o de producción. Esto incluye cambios en jornada de trabajo, horario y distribución del tiempo de trabajo, régimen de trabajo a turnos, reestructuraciones de plantilla, reducciones de jornada, traslado total o parcial de las instalaciones, procesos de fusión, absorción o modificación del estatus jurídico de la empresa que impliquen cualquier incidencia que pueda afectar al volumen de empleo, planes de formación profesional en la empresa y la implantación y revisión de sistemas de organización y control del trabajo.","La dirección de la empresa podrá acordar modificaciones sustanciales de las condiciones de trabajo cuando existan probadas razones económicas, técnicas, organizativas o de producción. Se considerarán tales las que estén relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa."
89,¿Qué se entiende por modificación sustancial de las condiciones de trabajo?," La modificación sustancial de las condiciones de trabajo se refiere a cambios significativos en las condiciones laborales, tales como jornada de trabajo, horario y distribución del tiempo de trabajo, régimen de trabajo a turnos, entre otras. Estas modificaciones pueden ser acordadas por la dirección de la empresa si existen razones económicas, técnicas, organizativas o de producción, relacionadas con la competitividad, productividad u organización técnica o del trabajo en la empresa. La reducción de jornada, por ejemplo, puede ser entre un 10% y un 70%, y se priorizará la adopción de medidas de reducción de jornada frente a las de suspensión de contratos.","a) Jornada de trabajo.

b) Horario y distribución del tiempo de trabajo.

c) Régimen de trabajo a turnos.

d) Sistema de remuneración y cuantía salarial.

e) Sistema de trabajo y rendimiento.

f) Funciones, cuando excedan de los límites que para la movilidad funcional prevé el artículo 39.
"
90,¿Es el empresario que contrata o subcontrata con otros la realización de obras o servicios responsable del pago de las cuotas de la Seguridad Social?," Sí, el empresario que contrata o subcontrae la realización de obras o servicios es responsable del pago de las cuotas de la Seguridad Social. Debe comprobar que los contratistas están al corriente en el pago de dichas cuotas y recabar certificación negativa sobre ello de la Tesorería General de la Seguridad Social. Además, el salario y el pago delegado de las prestaciones de la Seguridad Social se pueden pagar mediante moneda de curso legal, cheque o descubiertos en la Tesorería General de la Seguridad Social. El interés por mora en el pago del salario es un 10%. La empresa principal responderá solidariamente de las obligaciones referidas a la Seguridad Social contraídas por los contratistas y subcontratistas durante el periodo de vigencia de la contrata, y de las obligaciones de naturaleza salarial contraídas por las contratistas y subcontratistas con las personas trabajadoras a su servicio responderá solidariamente durante el año siguiente a la finalización del encargo.","1. Los empresarios que contraten o subcontraten con otros la realización de obras o servicios correspondientes a la propia actividad de aquellos deberán comprobar que dichos contratistas están al corriente en el pago de las cuotas de la Seguridad Social. Al efecto, recabarán por escrito, con identificación de la empresa afectada, certificación negativa por descubiertos en la Tesorería General de la Seguridad Social, que deberá librar inexcusablemente dicha certificación en el término de treinta días improrrogables y en los términos que reglamentariamente se establezcan. Transcurrido este plazo, quedará exonerado de responsabilidad el empresario solicitante.

2. El empresario principal, salvo el transcurso del plazo antes señalado respecto a la Seguridad Social, y durante los tres años siguientes a la terminación de su encargo, responderá solidariamente de las obligaciones referidas a la Seguridad Social contraídas por los contratistas y subcontratistas durante el periodo de vigencia de la contrata.
"
91,¿Deben conocer los trabajadores del contratista o subcontratista la identidad de la empresa principal para la cual están prestando servicios?," Sí, los trabajadores de la contratista o subcontratista deben conocer la identidad de la empresa principal para la que están prestando servicios. La información incluye el nombre o razón social, domicilio y número de identificación fiscal de la empresa principal, objeto y duración de la contrato, lugar de ejecución de la contrato, número de personas trabajadoras a ocupar en el centro de trabajo de la empresa principal y medidas previstas para la coordinación de actividades desde el punto de vista de la prevención de riesgos laborales. Esta información deberá facilitarse antes del inicio de la prestación de servicios.","3. Los trabajadores del contratista o subcontratista deberán ser informados por escrito por su empresario de la identidad de la empresa principal para la cual estén prestando servicios en cada momento. Dicha información deberá facilitarse antes del inicio de la respectiva prestación de servicios e incluirá el nombre o razón social del empresario principal, su domicilio social y su número de identificación fiscal. 
 cuando la empresa concierte un contrato de prestación de obras o servicios con una empresa contratista o subcontratista, deberá informar a los representantes legales de sus trabajadores sobre los siguientes extremos:

a) Nombre o razón social, domicilio y número de identificación fiscal de la empresa contratista o subcontratista.

b) Objeto y duración de la contrata.

c) Lugar de ejecución de la contrata.

d) En su caso, número de trabajadores que serán ocupados por la contrata o subcontrata en el centro de trabajo de la empresa principal.

e) Medidas previstas para la coordinación de actividades desde el punto de vista de la prevención de riesgos laborales.

Cuando las empresas principal, contratista o subcontratista compartan de forma continuada un mismo centro de trabajo, la primera deberá disponer de un libro registro en el que se refleje la información anterior respecto de todas las empresas citadas. Dicho libro estará a disposición de los representantes legales de los trabajadores.
"
92,¿Cuál es la responsabilidad existente para el nuevo empresario en la sucesión de empresa?," La responsabilidad para un nuevo empresario en la sucesión de empresa es mantener el cumplimiento de las obligaciones laborales nacidas con anterioridad a la transmisión y que no hayan sido satisfechas, durante tres años. En caso de despidos colectivos, es importante cumplir con las obligaciones de información y documentación establecidas por ley.","El cambio de titularidad de una empresa, de un centro de trabajo o de una unidad productiva autónoma no extinguirá por sí mismo la relación laboral, quedando el nuevo empresario subrogado en los derechos y obligaciones laborales y de Seguridad Social del anterior, incluyendo los compromisos de pensiones, en los términos previstos en su normativa específica, y, en general, cuantas obligaciones en materia de protección social complementaria hubiere adquirido el cedente."
93,¿Qué se considera sucesión de empresa?," Una sucesión de empresa no se refiere a los procedimientos concursales, sino que corresponde a la establecimiento de un nuevo colegio dentro de la empresa en caso de que esta tenga una composición específica. La distribución de puestos en el comité será proporcional en cada empresa. Las causas económicas se dan cuando los resultados de la empresa desprenden una situación económica negativa, como la existencia de una deficitaria economía en caso de no tener ganancias.","A los efectos de lo previsto en este artículo, se considerará que existe sucesión de empresa cuando la transmisión afecte a una entidad económica que mantenga su identidad, entendida como un conjunto de medios organizados a fin de llevar a cabo una actividad económica, esencial o accesoria."
94,¿Qué efectos tiene la sucesión de empresas?," La sucesión de empresas afecta al número de empleados, en particular, las empresas que ocupan más de trescientos trabajadores podrían ver una reducción de este número hasta treinta. El proceso se realizará mediante una comisión negociadora integrada por un máximo de trece miembros representantes de cada parte. Si la sucesión ha ocurrido dentro del último período de consultas y no se ha resarcido o afianzado el daño producido en alteraciones anteriores, la comisión negociadora puede estar en actividad. Además, si una empresa ha cerrado legalmente, la sucesión no será aplicable en ese caso.","3. Sin perjuicio de lo establecido en la legislación de Seguridad Social, el cedente y el cesionario, en las transmisiones que tengan lugar por actos inter vivos, responderán solidariamente durante tres años de las obligaciones laborales nacidas con anterioridad a la transmisión y que no hubieran sido satisfechas.

El cedente y el cesionario también responderán solidariamente de las obligaciones nacidas con posterioridad a la transmisión, cuando la cesión fuese declarada delito.

4. Salvo pacto en contrario, , las relaciones laborales de los trabajadores afectados por la sucesión seguirán rigiéndose por el convenio colectivo que en el momento de la transmisión fuere de aplicación en la empresa, centro de trabajo o unidad productiva autónoma transferida.

5. Cuando la empresa, el centro de trabajo o la unidad productiva objeto de la transmisión conserve su autonomía, el cambio de titularidad del empresario no extinguirá por sí mismo el mandato de los representantes legales de los trabajadores, que seguirán ejerciendo sus funciones en los mismos términos y bajo las mismas condiciones que regían con anterioridad.

6. El cedente y el cesionario deberán informar a los representantes legales de sus trabajadores respectivos afectados por el cambio de titularidad, de los siguientes extremos:

a) Fecha prevista de la transmisión.

b) Motivos de la transmisión.

c) Consecuencias jurídicas, económicas y sociales, para los trabajadores, de la transmisión.

d) Medidas previstas respecto de los trabajadores.

8. El cedente vendrá obligado a facilitar la información mencionada en los apartados anteriores con la suficiente antelación, antes de la realización de la transmisión. El cesionario estará obligado a comunicar estas informaciones con la suficiente antelación y, en todo caso, antes de que sus trabajadores se vean afectados en sus condiciones de empleo y de trabajo por la transmisión.

En los supuestos de fusión y escisión de sociedades, el cedente y el cesionario habrán de proporcionar la indicada información, en todo caso, al tiempo de publicarse la convocatoria de las juntas generales que han de adoptar los respectivos acuerdos.

9. El cedente o el cesionario que previere adoptar, con motivo de la transmisión, medidas laborales en relación con sus trabajadores vendrá obligado a iniciar un periodo de consultas con los representantes legales de los trabajadores sobre las medidas previstas y sus consecuencias para los trabajadores. Dicho periodo de consultas habrá de celebrarse con la suficiente antelación, antes de que las medidas se lleven a efecto. Durante el periodo de consultas, las partes deberán negociar de buena fe, con vistas a la consecución de un acuerdo. "
95,¿Cuáles son las causas por las que puede suspenderse un contrato de trabajo?," Las causas por las que puede suspenderse un contrato de trabajo de una persona fija-discontinua incluyen incumplimientos relacionados con el llamamiento y la celebración de contratos, subcontratos o concesiones administrativas. También se pueden producir periodos de inactividad como plazos de espera de recolocación entre subcontrataciones, pero estos solo son permitidos en ciertos casos específicos y tienen un límite máximo de tres meses. Si una empresa extiende el periodo de inactividad sin cumplir con las medidas necesarias para reducir sus efectos o atenuar sus consecuencias, puede considerarse despido colectivo. En este caso, la consulta previa con los representantes legales de los trabajadores debe durar no más de treinta días (o quince en el caso de empresas de menos de cincuenta trabajadores) y deberá versar sobre las posibilidades de evitar o reducir los despidos colectivos y atenuar sus consecuencias mediante medidas sociales de acompañamiento.","
a) Mutuo acuerdo de las partes.

b) Las consignadas válidamente en el contrato.

c) Incapacidad temporal de los trabajadores.

d) Maternidad, paternidad, adopción, guarda con fines de adopción o acogimiento, de conformidad con el Código Civil o las leyes civiles de las Comunidades Autónomas que lo regulen, siempre que su duración no sea inferior a un año, de menores de seis años o de menores de edad que sean mayores de seis años cuando se trate de menores con discapacidad o que por sus circunstancias y experiencias personales o por provenir del extranjero, tengan especiales dificultades de inserción social y familiar debidamente acreditadas por los servicios sociales competentes.

e) Riesgo durante el embarazo y riesgo durante la lactancia natural de un menor de nueve meses.

f) Ejercicio de cargo público representativo.

g) Privación de libertad del trabajador, mientras no exista sentencia condenatoria.

h) Suspensión de empleo y sueldo, por razones disciplinarias.

i) Fuerza mayor temporal.

j) Causas económicas, técnicas, organizativas o de producción.

k) Excedencia forzosa.

l) Ejercicio del derecho de huelga.

m) Cierre legal de la empresa.

n) Decisión de la trabajadora que se vea obligada a abandonar su puesto de trabajo como consecuencia de ser víctima de violencia de género.
"
96,¿Qué efectos tiene la suspensión de un contrato de trabajo?," La suspensión de un contrato de trabajo no ocurre en este contexto. Sin embargo, si se produce la extinción del contrato, se dará por finalizado al término convenido, salvo que el contrato sea formativo o de sustitución. En estos últimos casos, la persona trabajadora tendrá derecho a recibir una indemnización equivalente a la parte proporcional de la cantidad que resultaría de abonar doce días de sueldo por cada año laborado. Si el permiso parental altera seriamente el correcto funcionamiento de la empresa, ésta podrá aplazar la concesión del permiso durante un período razonable.",La suspensión exonera de las obligaciones recíprocas de trabajar y remunerar el trabajo.
97,¿Cuál es el régimen de las excedencias?," No hay información sobre el régimen de excedencias específico en el texto proporcionado. La regulación que se menciona es sobre la disposición adicional vigesimoséptima y otras, pero no se refiere a excedencias.","1. La excedencia podrá ser voluntaria o forzosa. La forzosa, que dará derecho a la conservación del puesto y al cómputo de la antigüedad de su vigencia, se concederá por la designación o elección para un cargo público que imposibilite la asistencia al trabajo. El reingreso deberá ser solicitado dentro del mes siguiente al cese en el cargo público.

2. El trabajador con al menos una antigüedad en la empresa de un año tiene derecho a que se le reconozca la posibilidad de situarse en excedencia voluntaria por un plazo no menor a cuatro meses y no mayor a cinco años. Este derecho solo podrá ser ejercitado otra vez por el mismo trabajador si han transcurrido cuatro años desde el final de la anterior excedencia voluntaria.

3. Los trabajadores tendrán derecho a un periodo de excedencia de duración no superior a tres años para atender al cuidado de cada hijo, tanto cuando lo sea por naturaleza, como por adopción, o en los supuestos de guarda con fines de adopción o acogimiento permanente, a contar desde la fecha de nacimiento o, en su caso, de la resolución judicial o administrativa.

También tendrán derecho a un periodo de excedencia, de duración no superior a dos años, salvo que se establezca una duración mayor por negociación colectiva, los trabajadores para atender al cuidado de un familiar hasta el segundo grado de consanguinidad o afinidad, que por razones de edad, accidente, enfermedad o discapacidad no pueda valerse por sí mismo, y no desempeñe actividad retribuida.

El periodo en que el trabajador permanezca en situación de excedencia conforme a lo establecido en este artículo será computable a efectos de antigüedad y el trabajador tendrá derecho a la asistencia a cursos de formación profesional, a cuya participación deberá ser convocado por el empresario, especialmente con ocasión de su reincorporación. Durante el primer año tendrá derecho a la reserva de su puesto de trabajo. Transcurrido dicho plazo, la reserva quedará referida a un puesto de trabajo del mismo grupo profesional o categoría equivalente.

4. Asimismo podrán solicitar su paso a la situación de excedencia en la empresa los trabajadores que ejerzan funciones sindicales de ámbito provincial o superior mientras dure el ejercicio de su cargo representativo.

5. El trabajador en excedencia voluntaria conserva solo un derecho preferente al reingreso en las vacantes de igual o similar categoría a la suya que hubiera o se produjeran en la empresa.
"
98,¿Cuándo se entiende que concurren causas económicas en una suspensión de un contrato de trabajo?," La suspensión de un contrato de trabajo por causas económicas puede identificarse cuando no se trata de trabajos en el marco de contratos, subcontratas o concesiones administrativas que constituyan la actividad habitual o ordinaria de la empresa. Una causa justificada de temporalidad debe especificarse en el contrato con precisión, incluyendo la causas habilitante de la contratación temporal y las circunstancias que la justifican.","Se entiende que concurren causas económicas cuando de los resultados de la empresa se desprenda una situación económica negativa, en casos tales como la existencia de pérdidas actuales o previstas, o la disminución persistente de su nivel de ingresos ordinarios o ventas. En todo caso, se entenderá que la disminución es persistente si durante dos trimestres consecutivos el nivel de ingresos ordinarios o ventas de cada trimestre es inferior al registrado en el mismo trimestre del año anterior.
"
99,¿Cuándo se entiende que concurren causas técnicas en una suspensión de un contrato de trabajo?," La suspensión de un contrato de trabajo puede ser técnica en una situación específica donde se sustituye a un trabajador por otro temporalmente. Esta sususpensión debe especificarse con precisión en el contrato, incluida la causa habilitante de la contratación temporal, las circunstancias que la justifican y su conexión con la duración prevista. Otras situaciones que interrumpen el cálculo del periodo de prueba son incapacidad temporal, nacimiento, adopción, guarda con fines de adopción, acogimiento, riesgo durante el embarazo, lactancia, violencia de género y otras causas que discriminen a los trabajadores según la Constitución o la ley. Además, durante el período de preaviso, el trabajador tiene derecho a licencia semanal sin pérdida de su retribución para buscar un nuevo empleo.","Se entiende que concurren causas técnicas cuando se produzcan cambios, entre otros, en el ámbito de los medios o instrumentos de producción; causas organizativas cuando se produzcan cambios, entre otros, en el ámbito de los sistemas y métodos de trabajo del personal o en el modo de organizar la producción y causas productivas cuando se produzcan cambios, entre otros, en la demanda de los productos o servicios que la empresa pretende colocar en el mercado.
"
100,¿Qué se entiende por reducción de jornada de trabajo?," La reducción de jornada de trabajo se refiere a la disminución de la duración máxima de la jornada ordinaria laboral, en este caso establecida en 40 horas semanales. Esta medida busca incrementar las oportunidades de empleo para trabajadores en situación de desempleo, pero es pactada en los convenios colectivos o contratos individuales de trabajo. Las horas extraordinarias son aquellas que se realizan sobre la duración máxima de la jornada ordinaria y pueden ser compensadas con dinero o por tiempos equivalentes de descanso retribuido, pero no pueden superar los 80 al año.","Se entenderá por reducción de jornada la disminución temporal de entre un diez y un setenta por ciento de la jornada de trabajo computada sobre la base de una jornada diaria, semanal, mensual o anual. Durante el periodo de reducción de jornada no podrán realizarse horas extraordinarias salvo fuerza mayor."
101,¿Cuáles son las razones por las que se extingue el contrato de trabajo?,"1. Cuando la contratación fija-discontinua se justifique por la celebración de contratos, subcontratos o concesiones administrativas, las personas fijas-discontinuas pueden estar inactivas durante los plazos de espera de recolocación entre subcontrataciones. En estos casos, los convenios colectivos pueden establecer un máximo de 3 meses de inactividad. Una vez transcurridos estos plazos, la empresa adoptará medidas coactivas o definitivas en los términos establecidos en la ley.
2. El despido colectivo debe ser precedido de un periodo de consultas con los representantes legales de los trabajadores, que debe durar hasta 30 días y versar sobre las posibilidades de evitar o reducir los despidos y atenuar sus consecuencias.
3. En caso de no cumplimiento de los límites establecidos para el desplazamiento de personas fijas-discontinuas, la extinción del contrato será declarada nula y sin efecto.","
a) Por mutuo acuerdo de las partes.

b) Por las causas consignadas válidamente en el contrato salvo que las mismas constituyan abuso de derecho manifiesto por parte del empresario.

c) Por expiración del tiempo convenido o realización de la obra o servicio objeto del contrato. 
d) Por dimisión del trabajador, debiendo mediar el preaviso que señalen los convenios colectivos o la costumbre del lugar.

e) Por muerte, gran invalidez o incapacidad permanente total o absoluta del trabajador,

f) Por jubilación del trabajador.

g) Por muerte, jubilación en los casos previstos en el régimen correspondiente de la Seguridad Social, o incapacidad del empresario, 

h) Por fuerza mayor que imposibilite definitivamente la prestación de trabajo, siempre que su existencia haya sido debidamente constatada conforme a lo dispuesto en el artículo 51.7.

i) Por despido colectivo fundado en causas económicas, técnicas, organizativas o de producción.

j) Por voluntad del trabajador, fundamentada en un incumplimiento contractual del empresario.

k) Por despido del trabajador.

l) Por causas objetivas legalmente procedentes.

m) Por decisión de la trabajadora que se vea obligada a abandonar definitivamente su puesto de trabajo como consecuencia de ser víctima de violencia de género.
"
102,¿Qué trámites debe hacer el empresario a causa de la extinción del contrato de trabajo de un trabajador?," El empresario, en el caso de la extinción del contrato de trabajo, deberá comunicar a los trabajadores la denuncia y/o preaviso de la extinción del mismo. Luego debe acompañar una propuesta del documento de liquidación de las cantidades adeudadas. En caso de solicitud, el trabajador puede solicitar la presencia de un representante legal de los trabajadores en el momento de firmar el recibo del finiquito, y éste deberá estar constatado en el mismo. La extinción del contrato de trabajo por causa objetiva debida a motivos económicos, técnicos, organizativos o de producción no puede realizarse sin un plazo de preaviso de quince días. En caso de sustitución de una persona trabajadora con derecho a reserva de puesto de trabajo, se pueden celebrar contratos de duración determinada y el contrato de sustitución podrá concertarse para completar la jornada, siempre que se especifique en el contrato el nombre de la persona sustituida y la causa de la sustitución.","El empresario, con ocasión de la extinción del contrato, al comunicar a los trabajadores la denuncia, o, en su caso, el preaviso de la extinción del mismo, deberá acompañar una propuesta del documento de liquidación de las cantidades adeudadas.

El trabajador podrá solicitar la presencia de un representante legal de los trabajadores en el momento de proceder a la firma del recibo del finiquito, haciéndose constar en el mismo el hecho de su firma en presencia de un representante legal de los trabajadores, o bien que el trabajador no ha hecho uso de esta posibilidad. 
"
103,¿Cuándo será justa la extinción de contrato por voluntad del trabajador?," La extinción del contrato de trabajo se justificará cuando existan las causas consignadas en el contrato, a menos que estas constituyan un abuso de derecho manifiesto por parte del empresario. Una de las causas válidas para la extinción es la decisión mutua de las partes. Otra circunstancia en la que puede ocurrir la extinción es cuando el trabajador no cumpla con su obligación de trabajo grave y culpable. La decisión extintiva debe seguir procedimientos legales y respetar los derechos fundamentales del trabajador, como la indemnización en caso de extinción improcedente o cuando la decisión sea nula por motivos de discriminación o violación de derechos públicos.","a) Las modificaciones sustanciales en las condiciones de trabajo llevadas a cabo sin respetar lo previsto en el artículo 41 y que redunden en menoscabo de la dignidad del trabajador.

b) La falta de pago o retrasos continuados en el abono del salario pactado.

c) Cualquier otro incumplimiento grave de sus obligaciones por parte del empresario, salvo los supuestos de fuerza mayor, así como la negativa del mismo a reintegrar al trabajador en sus anteriores condiciones de trabajo en los supuestos previstos en los artículos 40 y 41, cuando una sentencia judicial haya declarado los mismos injustificados.

2. En tales casos, el trabajador tendrá derecho a las indemnizaciones señaladas para el despido improcedente.
"
104,¿Cuándo se considera que existe un despido colectivo?," Existe un despido colectivo cuando se extiende la decisión de término a varios trabajadores, bajo las condiciones establecidas en el apartado 49.1 c) del documento proporcionado (Artículo 49. Extinción del contrato). En este caso, el contrato finaliza al terminar el tiempo convenido. La persona trabajadora tiene derecho a recibir una indemnización equivalente a la parte proporcional de la cantidad que resultaría de abonar doce días de salario por cada año.","se entenderá por despido colectivo la extinción de contratos de trabajo fundada en causas económicas, técnicas, organizativas o de producción cuando, en un periodo de noventa días, la extinción afecte al menos a:

a) Diez trabajadores, en las empresas que ocupen menos de cien trabajadores.

b) El diez por ciento del número de trabajadores de la empresa en aquellas que ocupen entre cien y trescientos trabajadores.

c) Treinta trabajadores en las empresas que ocupen más de trescientos trabajadores.
"
105,¿Qué requiere la realización de un despido colectivo?," El despido colectivo requiere un procedimiento específico regulado en la legislación laboral. El coste no recae sobre los trabajadores y puede producir iguales efectos que el despido disciplinario con ciertas modificaciones. En caso de extinción injusta, el trabajador tiene derecho a una indemnización prevista en el apartado 1 del artículo 54, y si la extinción es declarada improcedente o se da readmisión al trabajador, éste deberá reintegrar la indemnización percibida. Al finalizar el contrato laboral, exceptuando los contratos formativos y el de duración determinada por causa de sustitución, la persona trabajadora tiene derecho a recibir una indemnización proporcional al salario diario por cada año laborado."," deberá ir precedido de un periodo de consultas con los representantes legales de los trabajadores de una duración no superior a treinta días naturales, o de quince en el caso de empresas de menos de cincuenta trabajadores.
La consulta se llevará a cabo en una única comisión negociadora, si bien, de existir varios centros de trabajo, quedará circunscrita a los centros afectados por el procedimiento. La comisión negociadora estará integrada por un máximo de trece miembros en representación de cada una de las partes."
106,¿Tiene algún privilegio laboral los representantes legales en un despido colectivo?," Los representantes legales no tienen privilegios laborales específicos en un despido colectivo según el contexto proporcionado. Sin embargo, en caso de incumplimientos relacionados con el llamamiento, las personas fijas-discontinuas podrán ejercer acciones desde el momento de la falta del mismo o de su conocimiento. También, en el caso de contrataciones fijas-discontinuas justificadas por la celebración de contratos, subcontratas o concesiones administrativas, los periodos de inactividad pueden ser plazos de espera de recolocación entre subcontrataciones. En estos supuestos, los convenios colectivos sectoriales pueden determinar un plazo máximo de inactividad entre subcontratas que, en defecto de previsión convencional, será de tres meses.","Los representantes legales de los trabajadores tendrán prioridad de permanencia en la empresa en los supuestos a que se refiere este artículo. Mediante convenio colectivo o acuerdo alcanzado durante el periodo de consultas se podrán establecer prioridades de permanencia a favor de otros colectivos, tales como trabajadores con cargas familiares, mayores de determinada edad o personas con discapacidad."
107,¿Qué debe hacer una empresa cuando el despido colectivo afecte a más de 50 personas?," Si el despido colectivo afecta a más de 50 personas en empresas que ocupen más de 300 trabajadores, la ley exige que se realice una consulta con las autoridades laborales en un único comité negociador. Esta consulta deberá versar sobre las razones motivadoras de la decisión empresarial y la posibilidad de evitar o reducir sus efectos, así como sobre las medidas necesarias para atenuar sus consecuencias para los trabajadores afectados. La comisión negociadora estará integrada por un máximo de trece miembros en representación de cada una de las partes. Además, si el despido colectivo es debido a la necesidad de traslado de los trabajadores a centros de trabajo distintos, se deben notificar al trabajador y a sus representantes legales con antelación mínima de 30 días, dándole derecho a optar entre el traslado o la extinción del contrato."," deberá ofrecer a los trabajadores afectados un plan de recolocación externa a través de empresas de recolocación autorizadas. Dicho plan, diseñado para un periodo mínimo de seis meses, deberá incluir medidas de formación y orientación profesional, atención personalizada al trabajador afectado y búsqueda activa de empleo. En todo caso, lo anterior no será de aplicación en las empresas que se hubieran sometido a un procedimiento concursal. El coste de la elaboración e implantación de dicho plan no recaerá en ningún caso sobre los trabajadores.
"
